loss,val_loss
0.28219887614250183,0.16196109354496002
0.1957865059375763,0.08631881326436996
0.11605463176965714,0.027244364842772484
0.0638350322842598,0.0005174385150894523
0.04555340111255646,0.011007813736796379
0.061214227229356766,0.024786798283457756
0.07335600256919861,0.018580984324216843
0.06448633968830109,0.007698330096900463
0.052176736295223236,0.0014828614657744765
0.04705573990941048,3.240252408431843e-05
0.046478427946567535,0.0009910674998536706
0.04573635756969452,0.0012567916419357061
0.04620538279414177,0.001218325225636363
0.045549068599939346,0.0005499823018908501
0.045330535620450974,6.517623660329264e-06
0.04468630626797676,0.00012626938405446708
0.04433663189411163,4.441329110704828e-06
0.04338948428630829,3.6483481380855665e-05
0.04326349124312401,0.00025257005472667515
0.04291708394885063,0.0005770275020040572
0.04295238107442856,0.000791074417065829
0.04406328499317169,0.0012710591545328498
0.04407010227441788,0.0002876178768929094
0.042053867131471634,0.00010856828885152936
0.04201817885041237,3.444938192842528e-05
0.04207737371325493,2.3192234948510304e-05
0.04171950742602348,0.00011696842557284981
